participant,block,trial,flankers,rt
s23,2,15,neutral,0.561591863632
s23,2,16,neutral,0.666081905365
s23,2,17,neutral,0.537533998489
s23,2,18,congruent,0.377966880798
s23,2,19,congruent,0.521790981293
s23,2,20,congruent,0.461925029755
s23,2,21,neutral,0.482076883316
s23,2,22,congruent,0.601423978806
s23,2,23,neutral,0.673789978027
s23,2,24,neutral,0.478037834167
s23,2,25,neutral,0.501820087433
s23,2,26,neutral,0.393923997879
s23,2,27,congruent,0.450026035309
s23,2,28,incongruent,0.397527933121
s23,2,29,neutral,0.401906013489
s23,2,30,neutral,0.43795800209
s23,2,31,incongruent,0.618010044098
s23,2,32,neutral,0.709838867188
s23,3,1,congruent,0.608716011047
s23,3,2,neutral,0.529977083206
s23,3,3,congruent,0.493676900864
s23,3,4,neutral,0.573549032211
s23,3,5,incongruent,0.397808074951
s23,3,6,neutral,0.666014909744
s23,3,7,neutral,0.505978107452
s23,3,8,congruent,0.533913850784
s23,3,9,neutral,0.437904119492
s23,3,10,neutral,0.578006029129
s23,3,11,incongruent,0.453953027725
s23,3,12,neutral,0.405683040619
s23,3,13,neutral,0.449918985367
s23,3,14,incongruent,0.505385875702
s23,3,15,neutral,0.509932994843
s23,3,16,neutral,0.385926961899
s23,3,17,neutral,0.593498945236
s23,3,18,congruent,0.637975931168
s23,3,19,neutral,0.513939857483
s23,3,20,incongruent,0.417954921722
s23,3,21,neutral,0.569517850876
s23,3,22,neutral,0.777846097946
s23,3,23,neutral,0.645915031433
s23,3,24,congruent,0.453758955002
s23,3,25,neutral,0.581937074661
s23,3,26,incongruent,0.518050909042
s23,3,27,congruent,0.618011951447
s23,3,28,incongruent,0.877869844437
s23,3,29,incongruent,0.57372713089
s23,3,30,congruent,0.602011919022
s23,3,31,congruent,0.50990986824
s23,4,1,neutral,0.576605081558
s23,4,2,congruent,0.517964839935
s23,4,3,neutral,0.477917909622
s23,4,4,congruent,0.557980775833
s23,4,5,congruent,0.58989906311
s23,4,6,neutral,0.505667924881
s23,4,8,neutral,0.919487953186
s23,4,9,incongruent,0.61003112793
s23,4,10,neutral,0.413743019104
s23,4,11,neutral,0.477968931198
s23,4,12,neutral,0.537935972214
s23,4,13,incongruent,0.453940153122
s23,4,14,congruent,0.477483987808
s23,4,15,incongruent,0.681864976883
s23,4,16,congruent,0.52951002121
s23,4,17,congruent,0.553925991058
s23,4,18,incongruent,0.805909872055
s23,4,19,incongruent,0.365588903427
s23,4,20,neutral,0.693363904953
s23,4,21,incongruent,0.421856880188
s23,4,22,neutral,0.525866985321
s23,4,23,neutral,0.52979683876
s23,4,24,neutral,0.477910041809
s23,4,25,congruent,0.561897993088
s23,4,26,congruent,0.517776966095
s23,4,27,neutral,0.602022886276
s23,4,28,neutral,0.581837892532
s23,4,29,neutral,0.490029096603
s23,4,30,incongruent,0.629925966263
s23,4,31,neutral,0.67396903038
s23,4,32,neutral,0.469959020615
s23,5,1,congruent,0.448923110962
s23,5,2,neutral,0.469951868057
s23,5,3,neutral,0.446001052856
s23,5,4,congruent,0.633817911148
s23,5,5,congruent,0.517832994461
s23,5,6,neutral,0.509573936462
s23,5,7,incongruent,0.58203792572
s23,5,8,neutral,0.477505922318
s23,5,9,neutral,0.573900938034
s23,5,10,congruent,0.765897035599
s23,5,11,incongruent,0.557981014252
s23,5,12,incongruent,0.569944143295
s23,5,13,congruent,0.63792014122
s23,5,14,neutral,0.530022144318
s23,5,15,neutral,0.681978940964
s23,5,16,neutral,0.601538896561
s23,5,17,neutral,0.569944858551
s23,5,18,incongruent,0.481919050217
s23,5,19,congruent,0.526076078415
s23,5,20,neutral,0.553892850876
s23,5,21,incongruent,0.533921003342
s23,5,22,neutral,0.669985771179
s23,5,23,neutral,0.381732940674
s23,5,24,neutral,0.601833820343
s23,5,25,incongruent,0.585927963257
s23,5,26,congruent,0.554036855698
s23,5,27,neutral,0.477965831757
s23,5,28,neutral,0.533889055252
s23,5,29,incongruent,0.44593501091
s23,5,30,neutral,0.5254778862
s23,5,31,incongruent,0.721961021423
s23,5,32,congruent,0.449952840805
s27,1,1,neutral,0.461303949356
s27,1,2,incongruent,0.434279918671
s27,1,3,incongruent,0.430079936981
s27,1,4,neutral,0.446347951889
s27,1,5,incongruent,0.581344127655
s27,1,6,neutral,0.357184886932
s27,1,7,neutral,0.490314006805
s27,1,8,neutral,0.346201896667
s27,1,9,incongruent,0.330214977264
s27,1,10,neutral,0.454246044159
s27,1,11,neutral,0.412836074829
s27,1,12,neutral,0.509669780731
s27,1,13,congruent,0.374182939529
s27,1,14,incongruent,0.474205970764
s27,1,15,congruent,0.402292966843
s27,1,16,congruent,0.386094093323
s27,1,17,neutral,0.473094940186
s27,1,18,congruent,0.450199127197
s27,1,19,neutral,0.434179067612
s27,1,20,neutral,0.566131830215
s27,1,21,congruent,0.413996934891
s27,1,22,neutral,0.384750843048
s27,1,23,neutral,0.421360015869
s27,1,24,congruent,0.498219013214
s27,1,25,incongruent,0.502227067947
s27,1,26,neutral,0.506087064743
s27,1,27,incongruent,0.402168989182
s27,1,28,neutral,0.433421134949
s27,1,29,congruent,0.378185033798
s27,1,30,incongruent,0.386126041412
s27,1,31,congruent,0.414271831512
s27,1,32,neutral,0.445411920547
s27,2,1,neutral,0.625128030777
s27,2,2,incongruent,0.470234155655
s27,2,3,neutral,0.454150915146
s27,2,4,neutral,0.386322975159
s27,2,5,neutral,0.44207406044
s27,2,6,congruent,0.454252958298
s27,2,7,neutral,0.442263841629
s27,2,8,neutral,0.52477812767
s27,2,9,incongruent,0.458177089691
s27,2,10,incongruent,0.474187850952
s27,2,11,congruent,0.366249084473
s27,2,12,neutral,0.369941949844
s27,2,13,congruent,0.4421479702
s27,2,14,incongruent,0.366154909134
s27,2,15,congruent,0.378147125244
s27,2,16,neutral,0.50617313385
s27,2,17,neutral,0.410279035568
s27,2,18,neutral,0.353544950485
s27,2,19,neutral,0.502183914185
s27,2,20,neutral,0.46209692955
s27,2,21,neutral,0.414197921753
s27,2,22,congruent,0.434230089188
s27,2,23,congruent,0.373974084854
s27,2,24,congruent,0.453381061554
s27,2,25,neutral,0.486164093018
s27,2,26,neutral,0.342216968536
s27,2,27,neutral,0.462097883224
s27,2,28,congruent,0.461839199066
s27,2,29,incongruent,0.485177993774
s27,2,30,incongruent,0.566128969193
s27,2,31,incongruent,0.554141044617
s27,2,32,incongruent,0.526288986206
s27,3,1,incongruent,0.65570306778
s27,3,2,congruent,0.414165019989
s27,3,3,neutral,0.454108953476
s27,3,4,neutral,0.401705026627
s27,3,5,incongruent,0.390161991119
s27,3,6,neutral,0.49662899971
s27,3,7,incongruent,0.525614023209
s27,3,8,neutral,0.458231925964
s27,3,9,congruent,0.398118019104
s27,3,10,neutral,0.369886875153
s27,3,11,neutral,0.448665857315
s27,3,12,neutral,0.470240116119
s27,3,13,incongruent,0.44984793663
s27,3,14,incongruent,0.47426199913
s27,3,15,neutral,0.490069150925
s27,3,16,neutral,0.385040044785
s27,3,17,incongruent,0.377645969391
s27,3,18,neutral,0.499905109406
s27,3,19,neutral,0.506101846695
s27,3,20,congruent,0.394217014313
s27,3,21,incongruent,0.441996097565
s27,3,22,congruent,0.36835193634
s27,3,23,congruent,0.378237962723
s27,3,24,congruent,0.526242017746
s27,3,25,neutral,0.441791057587
s27,3,26,neutral,0.414107084274
s27,3,27,incongruent,0.551687002182
s27,3,28,congruent,0.453817129135
s27,3,29,neutral,0.462261199951
s27,3,30,neutral,0.490160942078
s27,3,31,neutral,0.486155033112
s27,3,32,congruent,0.333525180817
s27,4,1,neutral,0.561455011368
s27,4,2,neutral,0.386308193207
s27,4,3,neutral,0.426284074783
s27,4,4,neutral,0.425621986389
s27,4,5,congruent,0.378629922867
s27,4,6,neutral,0.433521032333
s27,4,7,incongruent,0.478134155273
s27,4,8,incongruent,0.490143060684
s27,4,9,congruent,0.394016981125
s27,4,10,neutral,0.637184143066
s27,4,11,incongruent,0.507860898972
s27,4,12,incongruent,0.574223995209
s27,4,13,congruent,0.54218006134
s27,4,14,neutral,0.462167978287
s27,4,15,incongruent,0.498172998428
s27,4,16,congruent,0.396577835083
s27,4,17,neutral,0.37811088562
s27,4,18,neutral,0.366296052933
s27,4,19,incongruent,0.40613079071
s27,4,20,congruent,0.43418097496
s27,4,21,neutral,0.344929933548
s27,4,22,congruent,0.444730043411
s27,4,23,neutral,0.486263990402
s27,4,24,neutral,0.438212156296
s27,4,25,neutral,0.422286987305
s27,4,26,neutral,0.450234174728
s27,4,27,neutral,0.496608972549
s27,4,28,congruent,0.397848844528
s27,4,29,incongruent,0.666263103485
s27,4,30,congruent,0.469685077667
s27,4,31,neutral,0.510088205338
s27,4,32,incongruent,0.728959083557
s27,5,1,incongruent,0.617508172989
s27,5,2,incongruent,0.545804023743
s27,5,3,neutral,0.498195886612
s27,5,4,incongruent,0.394110202789
s27,5,5,congruent,0.496618032455
s27,5,6,neutral,0.601618051529
s27,5,7,congruent,0.48212313652
s27,5,8,neutral,0.394197940826
s27,5,9,neutral,0.461853981018
s27,5,10,congruent,0.450126886368
s27,5,11,congruent,0.832711219788
s27,5,12,neutral,0.582232952118
s27,5,13,neutral,0.562319040298
s27,5,14,neutral,0.37020611763
s27,5,15,congruent,0.454270839691
s27,5,16,incongruent,0.580078125
s27,5,17,incongruent,0.773004055023
s27,5,18,neutral,0.490087985992
s27,5,19,neutral,0.45428109169
s27,5,20,neutral,0.449893951416
s27,5,21,neutral,0.405274152756
s27,5,22,neutral,0.536956071854
s27,5,23,neutral,0.466224908829
s27,5,24,neutral,0.53800201416
s27,5,25,neutral,0.454252004623
s27,5,26,incongruent,0.550302028656
s27,5,27,incongruent,0.48983502388
s27,5,28,congruent,0.499673128128
s27,5,29,neutral,0.450127840042
s27,5,30,congruent,0.478265047073
s27,5,31,incongruent,0.434168100357
s27,5,32,congruent,0.469727993011
s3,1,1,neutral,0.599972009659
s3,1,2,congruent,0.513291120529
s3,1,3,neutral,0.52508187294
s3,1,4,neutral,0.593189001083
s3,1,5,neutral,0.453282117844
s3,1,6,neutral,0.493155956268
s3,1,7,neutral,0.621260881424
s3,1,8,neutral,0.625185012817
s3,1,9,congruent,0.397258996964
s3,1,10,neutral,0.508713960648
s3,1,11,incongruent,0.665307998657
s3,1,12,incongruent,0.505264043808
s3,1,13,incongruent,0.721175909042
s3,1,15,neutral,0.746094942093
s3,1,16,incongruent,0.489231824875
s3,1,17,congruent,0.601300954819
s3,1,18,congruent,0.661291837692
s3,1,19,congruent,0.552853107452
s3,1,20,neutral,0.369219064713
s3,1,21,congruent,0.461197137833
s3,1,22,incongruent,0.516821861267
s3,1,23,neutral,0.745290994644
s3,1,24,neutral,0.669178009033
s3,1,25,neutral,0.693184137344
s3,1,26,neutral,0.549264907837
s3,1,27,neutral,0.529180049896
s3,1,28,congruent,0.793132781982
s3,1,29,incongruent,0.480991125107
s3,1,30,incongruent,0.777144908905
s3,1,31,incongruent,0.58128285408
s3,1,32,neutral,0.488357067108
s3,2,1,congruent,0.707903862
s3,2,2,congruent,0.473307847977
s3,2,3,congruent,0.581176042557
s3,2,4,neutral,0.513295888901
s3,2,5,neutral,0.413141965866
s3,2,6,neutral,0.481019020081
s3,2,8,incongruent,0.498287916183
s3,2,9,incongruent,0.625254869461
s3,2,10,neutral,0.517193078995
s3,2,11,congruent,0.600929021835
s3,2,12,incongruent,0.60132598877
s3,2,13,neutral,0.52121591568
s3,2,14,neutral,0.489276885986
s3,2,15,neutral,0.377145051956
s3,2,16,neutral,0.525252819061
s3,2,17,neutral,0.388108968735
s3,2,18,neutral,0.597153902054
s3,2,19,incongruent,0.497188091278
s3,2,20,congruent,0.758034944534
s3,2,21,neutral,0.385348081589
s3,2,22,incongruent,0.589132070541
s3,2,23,neutral,0.509176015854
s3,2,24,neutral,0.609136104584
s3,2,25,incongruent,0.553200960159
s3,2,27,neutral,0.786291122437
s3,2,28,incongruent,0.617213964462
s3,2,29,congruent,0.845668077469
s3,2,30,neutral,0.57307600975
s3,2,31,congruent,0.617113113403
s3,2,32,congruent,0.545255899429
s3,3,1,neutral,0.643800973892
s3,3,2,neutral,0.541147947311
s3,3,3,neutral,0.600942134857
s3,3,4,congruent,0.581263065338
s3,3,5,neutral,0.676591873169
s3,3,6,neutral,0.420769929886
s3,3,7,congruent,0.433245897293
s3,3,8,incongruent,0.469137907028
s3,3,9,incongruent,0.477210998535
s3,3,10,neutral,0.453200817108
s3,3,11,congruent,0.393183946609
s3,3,12,congruent,0.433261871338
s3,3,13,neutral,0.497080087662
s3,3,14,incongruent,0.501076221466
s3,3,15,neutral,0.609387874603
s3,3,16,neutral,0.721165895462
s3,3,17,congruent,0.549116849899
s3,3,18,congruent,0.557257890701
s3,3,19,neutral,0.489259958267
s3,3,20,incongruent,0.661113023758
s3,3,21,congruent,0.668765068054
s3,3,22,neutral,0.721166133881
s3,3,23,incongruent,0.632889986038
s3,3,24,neutral,0.59272313118
s3,3,25,neutral,0.58931684494
s3,3,26,neutral,0.421290159225
s3,3,27,congruent,0.50118303299
s3,3,28,incongruent,0.756815910339
s3,3,29,incongruent,0.572835206985
s3,3,30,neutral,0.713180065155
s3,3,31,neutral,0.865235090256
s3,3,32,incongruent,0.593182086945
s3,4,1,neutral,0.692099094391
s3,4,2,neutral,0.557195901871
s3,4,3,incongruent,0.433149814606
s3,4,4,neutral,0.55329990387
s3,4,5,neutral,0.561211824417
s3,4,6,neutral,0.569063186646
s3,4,7,congruent,0.584656000137
s3,4,8,neutral,0.568696022034
s3,4,9,neutral,0.609183073044
s3,4,10,neutral,0.649133205414
s3,4,11,neutral,0.476766109467
s3,4,12,neutral,0.441251993179
s3,4,13,neutral,0.489321947098
s3,4,14,neutral,0.42525100708
s3,4,15,incongruent,0.505097866058
s3,4,16,congruent,0.497133016586
s3,4,17,congruent,0.421144962311
s3,4,18,incongruent,0.553214073181
s3,4,19,incongruent,0.55317401886
s3,4,20,incongruent,0.601186037064
s3,4,21,neutral,0.584995031357
s3,4,22,congruent,0.605059146881
s3,4,23,incongruent,0.557207107544
s3,4,24,neutral,0.645255088806
s3,4,25,congruent,0.533241987228
s3,4,26,neutral,0.565229177475
s3,4,27,congruent,0.533357858658
s3,4,28,incongruent,0.685184955597
s3,4,29,neutral,0.63713312149
s3,4,30,incongruent,0.601166963577
s3,4,31,congruent,0.577180862427
s3,4,32,congruent,0.637043952942
s3,5,1,congruent,0.572027921677
s3,5,2,neutral,0.636810064316
s3,5,3,neutral,0.553180932999
s3,5,4,congruent,0.485239982605
s3,5,5,incongruent,0.693239927292
s3,5,6,neutral,0.641236066818
s3,5,7,neutral,0.637204170227
s3,5,8,congruent,0.545262098312
s3,5,9,neutral,0.617135047913
s3,5,10,incongruent,0.496994972229
s3,5,11,neutral,0.765133142471
s3,5,12,neutral,0.581199884415
s3,5,13,congruent,0.508783102036
s3,5,14,neutral,0.589277029037
s3,5,15,incongruent,0.649208068848
s3,5,16,neutral,0.701320886612
s3,5,17,congruent,0.692943811417
s3,5,18,neutral,0.617253065109
s3,5,19,neutral,0.61714220047
s3,5,20,neutral,0.697093963623
s3,5,21,neutral,0.744682073593
s3,5,22,incongruent,0.809110879898
s3,5,23,incongruent,0.777179956436
s3,5,24,neutral,0.821170806885
s3,5,25,congruent,0.629260063171
s3,5,26,incongruent,0.601183891296
s3,5,27,congruent,0.673295021057
s3,5,28,incongruent,0.625190019608
s3,5,29,neutral,0.608700990677
s3,5,30,congruent,0.537244081497
s3,5,31,neutral,0.517062187195
s3,5,32,incongruent,0.525272846222
s20,1,1,incongruent,0.544274091721
s20,1,2,neutral,0.474035024643
s20,1,3,neutral,0.549989938736
s20,1,4,neutral,0.446079969406
s20,1,5,congruent,0.450028896332
s20,1,6,congruent,0.422059774399
s20,1,7,neutral,0.425482988358
s20,1,8,neutral,0.49804019928
s20,1,9,incongruent,0.414050102234
s20,1,10,incongruent,0.481843948364
s20,1,11,congruent,0.385962963104
s20,1,12,neutral,0.645776033401
s20,1,13,neutral,0.518018960953
s20,1,14,incongruent,0.490103006363
s20,1,15,neutral,0.574015855789
s20,1,16,neutral,0.437609910965
s20,1,17,congruent,0.62185883522
s20,1,18,incongruent,0.462126016617
s20,1,19,congruent,0.450114011765
s20,1,20,neutral,0.406045913696
s20,1,21,incongruent,0.489998102188
s20,1,22,incongruent,0.618098020554
s20,1,23,neutral,0.477585077286
s20,1,24,neutral,0.51010799408
s20,1,25,neutral,0.36993598938
s20,1,26,incongruent,0.645557880402
s20,1,27,congruent,0.421900033951
s20,1,28,congruent,0.510159015656
s20,1,29,neutral,0.534085035324
s20,1,30,congruent,0.461971998215
s20,1,31,neutral,0.693990945816
s20,1,32,neutral,0.470031023026
s20,2,1,congruent,0.493002891541
s20,2,2,neutral,0.417848825455
s20,2,3,congruent,0.421906232834
s20,2,4,congruent,0.390069007874
s20,2,5,congruent,0.394082069397
s20,2,6,incongruent,0.506103038788
s20,2,7,incongruent,0.490054130554
s20,2,8,neutral,0.554099082947
s20,2,9,congruent,0.482010126114
s20,2,10,neutral,0.582091808319
s20,2,11,incongruent,0.506067991257
s20,2,12,neutral,0.546090841293
s20,2,13,congruent,0.562076091766
s20,2,14,neutral,0.35787820816
s20,2,15,incongruent,0.609974145889
s20,2,16,incongruent,0.473989963531
s20,2,17,neutral,0.498029947281
s20,2,18,incongruent,0.517507791519
s20,2,19,neutral,0.541836023331
s20,2,20,congruent,0.421927928925
s20,2,21,neutral,0.518029928207
s20,2,22,neutral,0.490113973618
s20,2,23,neutral,0.506039142609
s20,2,24,neutral,0.48197388649
s20,2,25,incongruent,0.545926809311
s20,2,26,incongruent,0.514068126678
s20,2,27,neutral,0.54553103447
s20,2,28,congruent,0.454030990601
s20,2,29,neutral,0.434145927429
s20,2,30,neutral,0.46954202652
s20,2,31,neutral,0.43350815773
s20,2,32,neutral,0.421679019928
s20,3,1,congruent,0.46095085144
s20,3,2,incongruent,0.498117923737
s20,3,3,incongruent,0.573770999908
s20,3,4,congruent,0.449933052063
s20,3,5,incongruent,0.517979860306
s20,3,6,neutral,0.510007858276
s20,3,7,congruent,0.393888950348
s20,3,8,neutral,0.509899139404
s20,3,9,neutral,0.638094902039
s20,3,10,neutral,0.489912033081
s20,3,11,neutral,0.47009396553
s20,3,12,incongruent,0.497602939606
s20,3,13,congruent,0.702021837234
s20,3,14,incongruent,0.481588125229
s20,3,15,neutral,0.533977031708
s20,3,16,neutral,0.841454982758
s20,3,17,neutral,0.52600479126
s20,3,18,congruent,0.434053897858
s20,3,19,neutral,0.570063114166
s20,3,20,neutral,0.501630067825
s20,3,21,incongruent,0.533756971359
s20,3,22,incongruent,0.561967849731
s20,3,23,congruent,0.50195980072
s20,3,24,incongruent,0.461616039276
s20,3,25,neutral,0.493974924088
s20,3,26,neutral,0.517589092255
s20,3,27,neutral,0.406066894531
s20,3,28,congruent,0.43421292305
s20,3,29,neutral,0.449604034424
s20,3,30,neutral,0.445965051651
s20,3,31,neutral,0.466114044189
s20,3,32,congruent,0.46198797226
s20,4,1,neutral,0.796931028366
s20,4,2,congruent,0.37411403656
s20,4,3,neutral,0.474034070969
s20,4,4,neutral,0.41389799118
s20,4,5,neutral,0.489969015121
s20,4,6,congruent,0.394045114517
s20,4,7,neutral,0.42209815979
s20,4,8,congruent,0.405898809433
s20,4,9,incongruent,0.334044933319
s20,4,10,congruent,0.561984062195
s20,4,11,neutral,0.470136880875
s20,4,12,congruent,0.518013954163
s20,4,13,congruent,0.413990020752
s20,4,14,incongruent,0.654023170471
s20,4,15,neutral,0.437969923019
s20,4,16,incongruent,0.505954027176
s20,4,17,neutral,0.461937904358
s20,4,18,neutral,0.44206404686
s20,4,19,neutral,0.602043151855
s20,4,20,incongruent,0.577997207642
s20,4,21,incongruent,0.517850875854
s20,4,22,congruent,0.650019168854
s20,4,23,incongruent,0.449970960617
s20,4,24,neutral,0.477874994278
s20,4,25,neutral,0.754067182541
s20,4,26,congruent,0.421980142593
s20,4,27,neutral,0.453973054886
s20,4,28,incongruent,0.52206993103
s20,4,29,incongruent,0.509999990463
s20,4,30,neutral,0.561238050461
s20,4,31,neutral,0.706083774567
s20,4,32,neutral,0.461493015289
s20,5,1,incongruent,0.484671115875
s20,5,2,incongruent,0.509409189224
s20,5,4,congruent,0.4510679245
s20,5,5,neutral,0.597953081131
s20,5,6,neutral,0.473967075348
s20,5,7,congruent,0.345276117325
s20,5,8,neutral,0.445791959763
s20,5,9,neutral,0.457978010178
s20,5,10,neutral,0.4614610672
s20,5,11,neutral,0.42600607872
s20,5,12,congruent,0.438008785248
s20,5,13,incongruent,0.322115898132
s20,5,14,neutral,0.501792907715
s20,5,15,incongruent,0.485981941223
s20,5,16,neutral,0.48988199234
s20,5,17,neutral,0.602123022079
s20,5,18,congruent,0.430080890656
s20,5,19,incongruent,0.557610988617
s20,5,20,incongruent,0.393437862396
s20,5,21,neutral,0.454027891159
s20,5,22,congruent,0.553994894028
s20,5,23,neutral,0.377862930298
s20,5,24,incongruent,0.52175784111
s20,5,25,congruent,0.500802993774
s20,5,26,congruent,0.462056875229
s20,5,27,neutral,0.466114044189
s20,5,28,neutral,0.417932033539
s20,5,29,neutral,0.582015037537
s20,5,30,neutral,0.525701999664
s20,5,31,neutral,0.525876998901
s20,5,32,congruent,0.413891077042
s17,1,1,neutral,0.4532289505
s17,1,2,incongruent,0.485939979553
s17,1,3,neutral,0.556989908218
s17,1,4,congruent,0.393867969513
s17,1,5,congruent,0.442233085632
s17,1,6,congruent,0.39413690567
s17,1,7,incongruent,0.398224115372
s17,1,8,neutral,0.478269100189
s17,1,9,congruent,0.378267049789
s17,1,10,incongruent,0.530174970627
s17,1,11,congruent,0.386254787445
s17,1,12,incongruent,0.477607011795
s17,1,13,congruent,0.412693023682
s17,1,14,neutral,0.46230006218
s17,1,15,neutral,0.422118186951
s17,1,16,neutral,0.406201839447
s17,1,17,incongruent,0.490251064301
s17,1,18,congruent,0.433125972748
s17,1,19,neutral,0.400827169418
s17,1,20,neutral,0.410158872604
s17,1,21,neutral,0.430357933044
s17,1,22,neutral,0.454272985458
s17,1,23,neutral,0.434127092361
s17,1,24,incongruent,0.32134604454
s17,1,25,congruent,0.466258049011
s17,1,26,neutral,0.510201931
s17,1,27,neutral,0.426218986511
s17,1,28,incongruent,0.486202955246
s17,1,29,neutral,0.517019033432
s17,1,30,incongruent,0.454241037369
s17,1,31,neutral,0.42177605629
s17,1,32,neutral,0.506071090698
s17,2,1,congruent,0.41294503212
s17,2,2,congruent,0.342223882675
s17,2,3,incongruent,0.593330144882
s17,2,4,neutral,0.469334125519
s17,2,5,neutral,0.4023001194
s17,2,6,congruent,0.370130062103
s17,2,7,neutral,0.441990852356
s17,2,8,neutral,0.489300966263
s17,2,9,neutral,0.490240097046
s17,2,10,congruent,0.458207130432
s17,2,11,congruent,0.509979963303
s17,2,12,incongruent,0.626121997833
s17,2,13,neutral,0.552058935165
s17,2,14,neutral,0.441863059998
s17,2,15,incongruent,0.46216917038
s17,2,16,neutral,0.503772974014
s17,2,17,neutral,0.418205976486
s17,2,18,incongruent,0.541926145554
s17,2,19,neutral,0.601037025452
s17,2,20,congruent,0.478049993515
s17,2,21,neutral,0.47022819519
s17,2,22,congruent,0.454079866409
s17,2,23,congruent,0.422404050827
s17,2,24,neutral,0.480909109116
s17,2,25,incongruent,0.59793305397
s17,2,26,neutral,0.530194044113
s17,2,27,incongruent,0.582147121429
s17,2,28,incongruent,0.590198993683
s17,2,29,neutral,0.658077001572
s17,2,30,neutral,0.497069120407
s17,2,31,neutral,0.573781013489
s17,2,32,incongruent,0.477835178375
s17,3,1,congruent,0.432326078415
s17,3,2,neutral,0.518185853958
s17,3,3,incongruent,0.546108007431
s17,3,4,neutral,0.45792889595
s17,3,5,congruent,0.360709905624
s17,3,6,neutral,0.497522115707
s17,3,7,neutral,0.506086111069
s17,3,8,incongruent,0.553970098495
s17,3,9,neutral,0.482264995575
s17,3,10,congruent,0.494150876999
s17,3,11,neutral,0.525423049927
s17,3,12,congruent,0.518335103989
s17,3,13,incongruent,0.546106100082
s17,3,14,neutral,0.449918985367
s17,3,15,incongruent,0.602214097977
s17,3,16,neutral,0.497955083847
s17,3,17,congruent,0.462288856506
s17,3,18,neutral,0.43425989151
s17,3,19,neutral,0.554208993912
s17,3,20,congruent,0.378260850906
s17,3,21,neutral,0.452617883682
s17,3,22,neutral,0.526256799698
s17,3,23,congruent,0.354244947433
s17,3,24,neutral,0.398190975189
s17,3,25,neutral,0.394140958786
s17,3,26,incongruent,0.37714600563
s17,3,27,neutral,0.425626993179
s17,3,28,incongruent,0.47810792923
s17,3,29,incongruent,0.54395198822
s17,3,30,congruent,0.306134223938
s17,3,31,neutral,0.374093055725
s17,3,32,incongruent,0.489321947098
s17,4,1,congruent,0.488555908203
s17,4,2,neutral,0.618170976639
s17,4,3,incongruent,0.378248929977
s17,4,4,neutral,0.506217002869
s17,4,5,congruent,0.445522069931
s17,4,6,neutral,0.346276044846
s17,4,7,congruent,0.442153930664
s17,4,8,congruent,0.518234014511
s17,4,9,neutral,0.49821305275
s17,4,10,neutral,0.573724031448
s17,4,11,neutral,0.348618030548
s17,4,12,congruent,0.397300958633
s17,4,13,neutral,0.394254207611
s17,4,14,neutral,0.49009680748
s17,4,15,neutral,0.574007987976
s17,4,16,incongruent,0.561726808548
s17,4,17,neutral,0.526003837585
s17,4,18,neutral,0.490208148956
s17,4,19,incongruent,0.461682081223
s17,4,20,neutral,0.578290939331
s17,4,21,congruent,0.446233987808
s17,4,22,congruent,0.581677913666
s17,4,23,incongruent,0.778204917908
s17,4,24,neutral,0.470063924789
s17,4,25,congruent,0.4222240448
s17,4,26,neutral,0.498203039169
s17,4,27,incongruent,0.609662055969
s17,4,28,incongruent,0.426138877869
s17,4,29,incongruent,0.589693069458
s17,4,30,incongruent,0.51821398735
s17,4,31,neutral,0.406160116196
s17,4,32,neutral,0.505080938339
s17,5,1,incongruent,0.383635997772
s17,5,2,congruent,0.641748905182
s17,5,3,incongruent,0.506167888641
s17,5,4,neutral,0.385609149933
s17,5,5,congruent,0.39408493042
s17,5,6,neutral,0.501446008682
s17,5,7,neutral,0.377080917358
s17,5,8,neutral,0.493705034256
s17,5,9,neutral,0.434395074844
s17,5,10,congruent,0.470190048218
s17,5,11,neutral,0.494172811508
s17,5,12,neutral,0.590136051178
s17,5,13,neutral,0.517490148544
s17,5,14,neutral,0.466127157211
s17,5,15,incongruent,0.462196111679
s17,5,16,neutral,0.526252031326
s17,5,17,neutral,0.518198013306
s17,5,18,congruent,0.385903120041
s17,5,19,incongruent,0.525610923767
s17,5,20,neutral,0.526142120361
s17,5,21,neutral,0.438281059265
s17,5,22,congruent,0.402271986008
s17,5,23,incongruent,0.450176954269
s17,5,24,neutral,0.576533079147
s17,5,25,congruent,0.541395187378
s17,5,26,incongruent,0.398169994354
s17,5,27,incongruent,0.386287927628
s17,5,28,neutral,0.526170969009
s17,5,29,congruent,0.402025938034
s17,5,30,incongruent,0.489685058594
s17,5,31,neutral,0.414268016815
s17,5,32,congruent,0.462247133255
s19,1,2,congruent,0.541079998016
s19,1,3,neutral,0.648776054382
s19,1,4,congruent,0.420747995377
s19,1,5,neutral,0.480996131897
s19,1,6,incongruent,0.496752023697
s19,1,7,incongruent,0.831956863403
s19,1,8,neutral,0.672853946686
s19,1,9,congruent,0.54075217247
s19,1,10,congruent,0.488867998123
s19,1,11,incongruent,0.700297117233
s19,1,12,congruent,0.612855911255
s19,1,13,neutral,0.560562133789
s19,1,14,neutral,0.588685035706
s19,1,15,neutral,0.472382068634
s19,1,16,neutral,0.524680137634
s19,1,17,congruent,0.516404867172
s19,1,18,incongruent,0.632286071777
s19,1,19,neutral,0.620762109756
